study_hrs,distraction_hrs,sleep_hrs,stress_level,source,is_productive,strategy_type,switching_intensity
1.66,7.510000000000001,6.68,10,kaggle_20k,0,1,6.758190732758622
3.87,9.0,7.13,4,kaggle_20k,0,1,8.099030172413793
0.59,5.12,6.63,8,kaggle_20k,0,1,4.607448275862069
6.15,9.76,8.53,5,kaggle_20k,0,1,8.782948275862068
6.75,2.68,4.28,3,kaggle_20k,1,1,2.411711206896552
2.87,1.43,9.87,4,kaggle_20k,0,1,1.2868459051724137
7.5,6.119999999999999,9.16,8,kaggle_20k,0,1,5.507340517241379
4.12,8.87,5.8,7,kaggle_20k,0,1,7.982044181034482
3.46,7.55,5.91,10,kaggle_20k,0,1,6.794186422413793
9.58,11.489999999999998,8.94,1,kaggle_20k,0,1,10.339761853448275
6.09,5.390000000000001,6.12,10,kaggle_20k,0,1,4.850419181034483
2.9,6.92,6.56,6,kaggle_20k,0,1,6.2272543103448275
9.84,9.61,8.22,1,kaggle_20k,0,1,8.647964439655173
4.18,5.550000000000001,5.72,1,kaggle_20k,0,1,4.994401939655173
6.65,1.71,6.18,9,kaggle_20k,0,1,1.5388157327586207
7.38,3.63,3.26,4,kaggle_20k,0,1,3.2666088362068963
4.51,7.23,3.93,4,kaggle_20k,0,1,6.506220905172414
5.59,10.43,6.21,7,kaggle_20k,0,1,9.385876077586207
2.78,5.869999999999999,3.32,9,kaggle_20k,0,1,5.282367456896551
4.93,9.96,5.15,6,kaggle_20k,0,1,8.962926724137931
3.45,7.18,6.06,4,kaggle_20k,0,1,6.461226293103448
5.7,4.37,3.71,8,kaggle_20k,0,1,3.9325290948275864
6.86,7.98,3.46,1,kaggle_20k,0,1,7.181140086206897
6.33,9.8,3.11,9,kaggle_20k,0,1,8.818943965517242
7.88,12.84,6.4,10,kaggle_20k,0,1,11.554616379310344
0.89,4.17,4.03,10,kaggle_20k,0,1,3.752550646551724
1.25,6.29,7.82,4,kaggle_20k,0,1,5.660322198275862
2.45,3.79,6.45,7,kaggle_20k,0,1,3.4105915948275864
9.87,4.65,3.13,8,kaggle_20k,0,1,4.184498922413794
8.1,5.54,3.41,1,kaggle_20k,0,1,4.98540301724138
9.28,9.59,9.42,4,kaggle_20k,0,1,8.629966594827586
3.08,5.5,3.87,1,kaggle_20k,0,1,4.949407327586207
5.95,4.0,8.3,1,kaggle_20k,0,1,3.5995689655172414
5.77,4.74,4.72,10,kaggle_20k,0,1,4.265489224137931
5.91,6.29,5.25,9,kaggle_20k,0,1,5.660322198275862
7.32,3.42,3.17,6,kaggle_20k,0,1,3.0776314655172414
4.24,8.35,6.89,1,kaggle_20k,0,1,7.514100215517241
6.93,12.25,6.27,3,kaggle_20k,0,1,11.023679956896551
7.99,7.16,8.21,4,kaggle_20k,0,1,6.443228448275862
3.25,7.03,9.34,9,kaggle_20k,0,1,6.326242456896552
9.48,12.65,6.83,7,kaggle_20k,0,1,11.383636853448277
5.42,8.69,9.67,8,kaggle_20k,0,1,7.820063577586207
7.46,7.3,4.04,6,kaggle_20k,0,1,6.5692133620689654
7.42,8.3,5.41,8,kaggle_20k,0,1,7.469105603448276
5.87,5.94,8.81,9,kaggle_20k,0,1,5.345359913793104
3.57,8.86,6.87,8,kaggle_20k,0,1,7.973045258620689
6.84,8.08,6.83,10,kaggle_20k,0,1,7.271129310344827
1.33,5.87,6.22,1,kaggle_20k,0,1,5.2823674568965515
9.82,5.86,3.13,8,kaggle_20k,0,1,5.273368534482759
2.25,9.95,3.56,3,kaggle_20k,0,1,8.953927801724138
3.12,12.79,3.63,2,kaggle_20k,0,1,11.509621767241379
9.57,8.42,4.33,7,kaggle_20k,0,1,7.577092672413793
2.27,9.19,3.66,9,kaggle_20k,0,1,8.270009698275862
2.12,13.4,3.75,7,kaggle_20k,0,1,12.05855603448276
8.14,4.52,7.46,5,kaggle_20k,0,1,4.067512931034482
2.89,5.95,3.83,3,kaggle_20k,0,1,5.354358836206897
1.4,12.07,6.26,7,kaggle_20k,0,1,10.861699353448277
2.65,11.69,3.44,8,kaggle_20k,0,1,10.519740301724138
8.94,9.75,4.89,2,kaggle_20k,0,1,8.773949353448275
3.16,9.12,9.47,6,kaggle_20k,0,1,8.20701724137931
7.1,8.1,3.22,8,kaggle_20k,0,1,7.289127155172413
4.25,5.19,9.14,4,kaggle_20k,0,1,4.670440732758621
2.99,4.21,8.32,2,kaggle_20k,0,1,3.7885463362068963
1.87,9.44,9.45,9,kaggle_20k,0,1,8.494982758620688
9.74,8.219999999999999,8.51,10,kaggle_20k,0,1,7.39711422413793
5.45,6.369999999999999,8.78,6,kaggle_20k,0,1,5.732313577586206
1.59,5.8100000000000005,3.75,8,kaggle_20k,0,1,5.228373922413794
2.39,10.28,8.85,8,kaggle_20k,0,1,9.25089224137931
4.37,8.64,6.34,9,kaggle_20k,0,1,7.775068965517242
5.67,5.59,5.46,1,kaggle_20k,0,1,5.030397629310345
2.23,8.290000000000001,4.08,8,kaggle_20k,0,1,7.460106681034484
3.14,4.06,3.0,3,kaggle_20k,0,1,3.6535624999999996
7.95,2.55,7.5,2,kaggle_20k,1,1,2.294725215517241
4.47,5.71,8.08,2,kaggle_20k,0,1,5.138384698275862
0.51,9.28,5.72,9,kaggle_20k,0,1,8.350999999999999
1.01,10.77,4.15,4,kaggle_20k,0,1,9.691839439655173
4.67,8.15,4.01,3,kaggle_20k,0,1,7.334121767241379
1.07,7.859999999999999,4.18,7,kaggle_20k,0,1,7.073153017241379
2.15,8.95,3.39,7,kaggle_20k,0,1,8.054035560344827
7.41,5.42,5.52,10,kaggle_20k,0,1,4.877415948275862
5.06,12.61,7.31,9,kaggle_20k,0,1,11.347641163793103
5.08,10.69,6.13,7,kaggle_20k,0,1,9.619848060344827
6.18,4.220000000000001,3.88,6,kaggle_20k,0,1,3.79754525862069
7.99,6.57,8.71,3,kaggle_20k,0,1,5.912292025862069
2.01,8.290000000000001,5.01,7,kaggle_20k,0,1,7.460106681034484
2.14,2.74,7.22,7,kaggle_20k,0,1,2.4657047413793105
1.65,4.3,4.72,8,kaggle_20k,0,1,3.8695366379310343
9.4,6.2,7.16,4,kaggle_20k,0,1,5.579331896551724
5.98,7.239999999999999,3.91,10,kaggle_20k,0,1,6.515219827586206
1.38,6.380000000000001,7.59,2,kaggle_20k,0,1,5.7413125
2.6,8.46,7.01,6,kaggle_20k,0,1,7.613088362068966
7.39,7.12,6.64,2,kaggle_20k,0,1,6.407232758620689
0.78,11.53,4.52,5,kaggle_20k,0,1,10.375757543103449
7.39,8.5,6.7,5,kaggle_20k,0,1,7.649084051724138
9.16,11.21,9.28,6,kaggle_20k,0,1,10.08779202586207
1.04,8.97,3.88,6,kaggle_20k,0,1,8.072033405172414
2.27,6.58,7.93,1,kaggle_20k,0,1,5.921290948275862
0.52,3.99,3.8,4,kaggle_20k,0,1,3.5905700431034484
1.54,10.989999999999998,5.37,4,kaggle_20k,0,1,9.889815732758619
6.36,3.33,7.79,3,kaggle_20k,0,1,2.9966411637931034
0.93,4.38,6.92,1,kaggle_20k,0,1,3.9415280172413794
4.55,7.32,7.75,2,kaggle_20k,0,1,6.587211206896552
5.28,7.37,9.74,10,kaggle_20k,0,1,6.6322058189655175
9.11,4.36,9.79,7,kaggle_20k,0,1,3.9235301724137934
5.01,13.32,9.4,1,kaggle_20k,0,1,11.986564655172414
1.85,1.89,6.46,2,kaggle_20k,0,1,1.7007963362068965
3.25,6.31,5.39,9,kaggle_20k,0,1,5.678320043103448
6.89,9.47,4.96,7,kaggle_20k,0,1,8.52197952586207
1.57,7.21,7.03,3,kaggle_20k,0,1,6.488223060344827
2.7,7.74,6.18,7,kaggle_20k,0,1,6.965165948275862
9.96,9.69,9.96,5,kaggle_20k,0,1,8.719955818965516
0.55,8.26,6.75,6,kaggle_20k,0,1,7.433109913793103
1.95,10.43,5.3,10,kaggle_20k,0,1,9.385876077586207
8.52,12.15,7.45,2,kaggle_20k,0,1,10.93369073275862
1.46,2.76,3.31,8,kaggle_20k,0,1,2.4837025862068964
0.82,6.35,3.78,1,kaggle_20k,0,1,5.71431573275862
1.65,2.37,7.65,2,kaggle_20k,0,1,2.1327446120689655
7.09,2.48,3.86,8,kaggle_20k,0,1,2.2317327586206894
9.93,6.47,8.29,3,kaggle_20k,0,1,5.822302801724137
6.11,7.25,3.43,6,kaggle_20k,0,1,6.52421875
1.68,7.319999999999999,7.16,4,kaggle_20k,0,1,6.587211206896551
2.25,6.9,7.75,4,kaggle_20k,0,1,6.2092564655172415
5.61,7.97,8.46,4,kaggle_20k,0,1,7.172141163793103
7.3,4.279999999999999,9.2,5,kaggle_20k,0,1,3.8515387931034475
6.8,1.62,5.19,2,kaggle_20k,1,1,1.457825431034483
5.96,5.8,8.03,4,kaggle_20k,0,1,5.219374999999999
9.87,5.85,3.57,10,kaggle_20k,0,1,5.264369612068966
2.38,6.709999999999999,8.81,2,kaggle_20k,0,1,6.038276939655171
2.14,6.88,9.23,9,kaggle_20k,0,1,6.191258620689655
8.66,7.180000000000001,8.24,1,kaggle_20k,0,1,6.461226293103449
3.26,3.63,4.97,9,kaggle_20k,0,1,3.2666088362068963
3.66,11.11,3.44,2,kaggle_20k,0,1,9.997802801724138
5.71,8.04,5.95,7,kaggle_20k,0,1,7.235133620689655
4.12,4.67,4.89,1,kaggle_20k,0,1,4.202496767241379
3.23,7.84,6.71,1,kaggle_20k,0,1,7.055155172413793
9.21,6.25,5.76,2,kaggle_20k,0,1,5.6243265086206895
1.73,9.22,3.95,2,kaggle_20k,0,1,8.297006465517242
4.34,4.13,8.86,5,kaggle_20k,0,1,3.7165549568965517
0.53,9.6,9.05,5,kaggle_20k,0,1,8.63896551724138
8.17,8.059999999999999,8.69,9,kaggle_20k,0,1,7.2531314655172405
2.1,5.199999999999999,4.47,8,kaggle_20k,0,1,4.679439655172414
7.84,4.92,6.0,3,kaggle_20k,0,1,4.427469827586207
1.91,4.82,4.2,7,kaggle_20k,0,1,4.3374806034482765
4.46,2.89,7.66,7,kaggle_20k,1,1,2.600688577586207
7.42,4.42,8.63,3,kaggle_20k,0,1,3.9775237068965517
3.07,8.49,7.07,4,kaggle_20k,0,1,7.640085129310345
3.48,7.19,6.82,7,kaggle_20k,0,1,6.4702252155172415
6.84,10.11,8.0,8,kaggle_20k,0,1,9.097910560344827
2.28,8.14,3.79,6,kaggle_20k,0,1,7.325122844827587
9.54,8.350000000000001,4.73,3,kaggle_20k,0,1,7.514100215517242
2.29,12.77,5.2,2,kaggle_20k,0,1,11.491623922413792
7.62,7.4,6.73,1,kaggle_20k,0,1,6.659202586206897
8.12,10.260000000000002,9.83,2,kaggle_20k,0,1,9.232894396551725
4.06,5.78,9.04,10,kaggle_20k,0,1,5.201377155172414
1.98,11.14,4.73,4,kaggle_20k,0,1,10.024799568965518
2.08,6.81,4.63,9,kaggle_20k,0,1,6.1282661637931035
9.86,3.13,6.05,4,kaggle_20k,1,1,2.8166627155172415
7.39,10.96,9.82,6,kaggle_20k,0,1,9.862818965517242
4.78,4.78,4.07,2,kaggle_20k,0,1,4.301484913793104
2.94,10.95,9.7,7,kaggle_20k,0,1,9.853820043103447
0.68,2.22,4.33,2,kaggle_20k,0,1,1.9977607758620692
6.87,10.65,9.21,8,kaggle_20k,0,1,9.583852370689655
9.59,2.75,8.81,9,kaggle_20k,1,1,2.4747036637931035
1.52,9.04,9.18,3,kaggle_20k,0,1,8.135025862068964
7.67,10.84,9.24,9,kaggle_20k,0,1,9.754831896551725
1.96,11.62,4.53,10,kaggle_20k,0,1,10.456747844827586
8.02,9.59,8.45,8,kaggle_20k,0,1,8.629966594827586
4.02,2.32,7.77,10,kaggle_20k,0,1,2.0877499999999998
7.26,13.43,9.15,5,kaggle_20k,0,1,12.085552801724138
9.3,3.33,6.43,5,kaggle_20k,1,1,2.9966411637931034
6.39,6.21,5.89,2,kaggle_20k,0,1,5.588330818965517
9.25,6.72,8.08,2,kaggle_20k,0,1,6.0472758620689655
2.73,2.52,4.89,10,kaggle_20k,0,1,2.267728448275862
9.79,8.34,8.74,9,kaggle_20k,0,1,7.505101293103448
8.79,2.98,5.0,6,kaggle_20k,1,1,2.6816788793103448
1.52,4.49,3.3,6,kaggle_20k,0,1,4.040516163793104
4.43,9.63,6.86,9,kaggle_20k,0,1,8.66596228448276
9.31,12.989999999999998,8.85,4,kaggle_20k,0,1,11.68960021551724
1.24,7.74,7.83,2,kaggle_20k,0,1,6.965165948275862
4.81,8.54,9.93,6,kaggle_20k,0,1,7.68507974137931
7.37,8.96,3.99,7,kaggle_20k,0,1,8.06303448275862
0.82,6.09,5.41,2,kaggle_20k,0,1,5.48034375
7.65,7.58,5.66,9,kaggle_20k,0,1,6.821183189655173
3.93,6.34,3.41,9,kaggle_20k,0,1,5.7053168103448275
2.87,5.1,3.3,2,kaggle_20k,0,1,4.589450431034482
5.97,9.68,3.21,10,kaggle_20k,0,1,8.710956896551723
5.67,12.99,5.86,8,kaggle_20k,0,1,11.689600215517242
8.8,7.46,8.91,4,kaggle_20k,0,1,6.7131961206896555
6.92,5.35,7.97,6,kaggle_20k,0,1,4.81442349137931
4.51,7.73,6.13,10,kaggle_20k,0,1,6.95616702586207
6.68,5.02,4.85,2,kaggle_20k,0,1,4.5174590517241375
7.63,5.39,3.11,6,kaggle_20k,0,1,4.850419181034482
9.4,5.97,4.23,7,kaggle_20k,0,1,5.372356681034483
7.19,10.79,5.71,6,kaggle_20k,0,1,9.709837284482758
5.67,2.69,5.59,9,kaggle_20k,1,1,2.420710129310345
4.04,8.18,4.82,4,kaggle_20k,0,1,7.361118534482759
8.97,5.959999999999999,9.98,9,kaggle_20k,0,1,5.363357758620689
8.03,7.93,6.13,3,kaggle_20k,0,1,7.136145474137931
1.23,10.06,4.87,3,kaggle_20k,0,1,9.052915948275862
7.15,7.91,5.85,10,kaggle_20k,0,1,7.118147629310345
5.62,13.13,4.96,7,kaggle_20k,0,1,11.815585129310346
1.48,4.82,5.46,8,kaggle_20k,0,1,4.3374806034482765
5.87,5.95,3.88,4,kaggle_20k,0,1,5.354358836206897
2.33,5.390000000000001,3.01,7,kaggle_20k,0,1,4.850419181034483
7.23,3.48,6.44,5,kaggle_20k,0,1,3.131625
3.15,6.64,6.42,7,kaggle_20k,0,1,5.97528448275862
1.93,2.5,4.1,6,kaggle_20k,0,1,2.249730603448276
1.28,7.5,8.83,2,kaggle_20k,0,1,6.749191810344827
5.16,5.88,4.34,8,kaggle_20k,0,1,5.291366379310345
2.4,10.57,8.39,7,kaggle_20k,0,1,9.51186099137931
8.62,3.93,4.33,10,kaggle_20k,0,1,3.5365765086206897
0.53,10.5,4.97,5,kaggle_20k,0,1,9.44886853448276
8.51,1.05,4.89,1,kaggle_20k,1,1,0.9448868534482759
5.45,4.6,4.61,2,kaggle_20k,0,1,4.139504310344828
9.26,12.36,9.67,9,kaggle_20k,0,1,11.122668103448275
2.44,9.13,4.84,2,kaggle_20k,0,1,8.216016163793103
1.47,10.37,6.39,4,kaggle_20k,0,1,9.331882543103447
6.44,6.0,8.15,1,kaggle_20k,0,1,5.399353448275862
7.21,6.23,5.23,10,kaggle_20k,0,1,5.606328663793104
4.04,2.78,3.08,2,kaggle_20k,0,1,2.5017004310344824
0.63,11.85,8.33,8,kaggle_20k,0,1,10.663723060344827
4.37,9.99,4.99,4,kaggle_20k,0,1,8.98992349137931
2.72,3.39,9.11,6,kaggle_20k,0,1,3.050634698275862
3.8,3.4400000000000004,6.44,4,kaggle_20k,0,1,3.095629310344828
5.31,7.61,7.37,1,kaggle_20k,0,1,6.848179956896552
7.17,8.1,9.66,10,kaggle_20k,0,1,7.289127155172413
9.65,12.7,9.09,2,kaggle_20k,0,1,11.42863146551724
1.87,3.25,8.55,3,kaggle_20k,1,1,2.924649784482759
6.96,0.8,6.72,4,kaggle_20k,1,1,0.7199137931034483
2.72,12.21,4.19,9,kaggle_20k,0,1,10.98768426724138
2.6,5.72,8.89,8,kaggle_20k,0,1,5.147383620689655
6.52,8.27,3.66,10,kaggle_20k,0,1,7.442108836206896
7.87,2.63,9.21,3,kaggle_20k,1,1,2.366716594827586
9.79,10.61,8.36,6,kaggle_20k,0,1,9.547856681034482
7.8,3.03,8.62,8,kaggle_20k,1,1,2.72667349137931
1.99,8.71,5.64,3,kaggle_20k,0,1,7.8380614224137934
2.64,6.34,3.59,1,kaggle_20k,0,1,5.7053168103448275
7.73,3.73,8.09,10,kaggle_20k,0,1,3.3565980603448278
5.51,8.11,9.85,8,kaggle_20k,0,1,7.298126077586207
3.31,8.19,9.01,10,kaggle_20k,0,1,7.370117456896551
4.98,13.09,8.89,1,kaggle_20k,0,1,11.779589439655172
9.19,9.86,7.43,1,kaggle_20k,0,1,8.872937499999999
7.68,6.01,3.81,2,kaggle_20k,0,1,5.408352370689655
4.78,5.460000000000001,9.04,2,kaggle_20k,0,1,4.913411637931035
9.82,11.35,4.55,8,kaggle_20k,0,1,10.213776939655173
8.05,6.529999999999999,4.85,2,kaggle_20k,0,1,5.876296336206896
0.56,12.96,8.29,1,kaggle_20k,0,1,11.662603448275863
1.57,12.49,8.02,10,kaggle_20k,0,1,11.239654094827586
5.76,9.13,3.51,6,kaggle_20k,0,1,8.216016163793103
3.82,6.800000000000001,4.76,1,kaggle_20k,0,1,6.119267241379311
8.22,3.0700000000000003,8.72,5,kaggle_20k,1,1,2.7626691810344832
9.01,3.53,9.65,4,kaggle_20k,0,1,3.1766196120689654
2.79,2.97,4.86,8,kaggle_20k,0,1,2.672679956896552
7.75,6.359999999999999,8.32,9,kaggle_20k,0,1,5.7233146551724134
5.59,8.51,6.54,4,kaggle_20k,0,1,7.658082974137931
4.22,4.74,5.66,10,kaggle_20k,0,1,4.265489224137931
7.97,5.69,9.29,10,kaggle_20k,0,1,5.120386853448276
5.87,10.77,6.84,4,kaggle_20k,0,1,9.691839439655173
6.54,8.24,7.84,9,kaggle_20k,0,1,7.4151120689655174
1.09,6.21,7.15,3,kaggle_20k,0,1,5.588330818965517
6.07,8.59,7.51,6,kaggle_20k,0,1,7.730074353448276
3.36,5.130000000000001,6.62,10,kaggle_20k,0,1,4.616447198275862
5.19,9.17,6.73,4,kaggle_20k,0,1,8.252011853448275
2.61,4.41,8.97,6,kaggle_20k,0,1,3.9685247844827587
6.34,12.92,5.12,9,kaggle_20k,0,1,11.62660775862069
1.9,4.37,8.15,9,kaggle_20k,0,1,3.9325290948275864
1.67,4.12,4.88,5,kaggle_20k,0,1,3.7075560344827587
2.29,12.19,3.5,3,kaggle_20k,0,1,10.969686422413792
8.27,3.68,9.32,8,kaggle_20k,0,1,3.311603448275862
0.82,7.99,5.87,10,kaggle_20k,0,1,7.19013900862069
7.43,3.98,7.78,4,kaggle_20k,0,1,3.581571120689655
1.04,10.28,8.31,3,kaggle_20k,0,1,9.25089224137931
6.12,7.449999999999999,8.58,4,kaggle_20k,0,1,6.704197198275861
7.85,8.35,4.58,3,kaggle_20k,0,1,7.514100215517241
2.7,3.83,7.59,6,kaggle_20k,0,1,3.4465872844827588
2.36,6.79,8.32,2,kaggle_20k,0,1,6.110268318965518
3.25,11.04,3.84,6,kaggle_20k,0,1,9.934810344827586
7.15,11.93,3.99,8,kaggle_20k,0,1,10.735714439655172
2.92,4.67,5.55,5,kaggle_20k,0,1,4.202496767241379
5.27,6.99,5.11,10,kaggle_20k,0,1,6.2902467672413795
1.78,4.41,8.58,6,kaggle_20k,0,1,3.9685247844827587
4.88,4.19,7.5,3,kaggle_20k,0,1,3.770548491379311
6.43,5.05,6.49,8,kaggle_20k,0,1,4.544455818965517
1.18,7.96,3.74,1,kaggle_20k,0,1,7.16314224137931
8.25,3.46,3.79,9,kaggle_20k,0,1,3.1136271551724137
9.41,7.17,6.62,6,kaggle_20k,0,1,6.452227370689655
2.34,3.73,9.18,6,kaggle_20k,0,1,3.3565980603448278
7.71,10.63,8.43,7,kaggle_20k,0,1,9.56585452586207
3.48,5.83,9.17,6,kaggle_20k,0,1,5.24637176724138
6.93,5.4,6.96,9,kaggle_20k,0,1,4.859418103448276
3.41,5.7700000000000005,4.55,3,kaggle_20k,0,1,5.192378232758621
8.69,9.16,3.22,5,kaggle_20k,0,1,8.243012931034484
3.8,12.42,9.58,5,kaggle_20k,0,1,11.176661637931034
8.56,10.12,6.33,10,kaggle_20k,0,1,9.10690948275862
7.78,6.96,9.01,5,kaggle_20k,0,1,6.26325
2.37,1.13,8.13,2,kaggle_20k,0,1,1.0168782327586205
1.99,3.34,8.83,5,kaggle_20k,0,1,3.0056400862068964
7.91,3.82,4.47,7,kaggle_20k,0,1,3.4375883620689653
4.21,12.19,7.76,3,kaggle_20k,0,1,10.969686422413792
9.52,9.84,8.06,3,kaggle_20k,0,1,8.854939655172414
9.46,7.15,6.87,10,kaggle_20k,0,1,6.43422952586207
7.09,5.289999999999999,8.85,5,kaggle_20k,0,1,4.760429956896551
5.26,8.01,9.92,9,kaggle_20k,0,1,7.208136853448275
2.35,7.42,3.07,7,kaggle_20k,0,1,6.677200431034483
8.88,4.85,6.18,6,kaggle_20k,0,1,4.364477370689655
1.28,5.13,8.28,1,kaggle_20k,0,1,4.616447198275862
4.02,7.25,8.08,8,kaggle_20k,0,1,6.52421875
3.53,8.37,6.27,10,kaggle_20k,0,1,7.532098060344826
9.61,9.0,8.9,3,kaggle_20k,0,1,8.099030172413793
1.62,1.96,7.73,2,kaggle_20k,0,1,1.7637887931034482
8.96,3.45,6.84,9,kaggle_20k,0,1,3.1046282327586208
4.84,7.449999999999999,4.91,6,kaggle_20k,0,1,6.704197198275861
0.95,10.19,5.57,6,kaggle_20k,0,1,9.169901939655173
7.42,3.83,9.92,7,kaggle_20k,0,1,3.4465872844827588
1.46,11.85,9.34,6,kaggle_20k,0,1,10.663723060344827
2.75,4.68,7.87,10,kaggle_20k,0,1,4.211495689655172
8.1,6.16,9.01,2,kaggle_20k,0,1,5.5433362068965515
1.97,9.04,3.95,7,kaggle_20k,0,1,8.135025862068964
3.59,4.66,4.87,2,kaggle_20k,0,1,4.193497844827586
3.93,8.33,9.2,6,kaggle_20k,0,1,7.4961023706896555
6.09,5.68,6.3,2,kaggle_20k,0,1,5.111387931034482
8.0,1.94,7.14,10,kaggle_20k,1,1,1.745790948275862
2.69,7.87,9.19,3,kaggle_20k,0,1,7.082151939655173
2.45,4.77,5.83,7,kaggle_20k,0,1,4.29248599137931
2.61,6.109999999999999,6.37,8,kaggle_20k,0,1,5.498341594827585
4.13,2.45,3.79,9,kaggle_20k,0,1,2.2047359913793105
5.58,6.98,9.94,1,kaggle_20k,0,1,6.281247844827586
0.63,6.46,9.81,8,kaggle_20k,0,1,5.813303879310345
7.91,4.96,5.08,4,kaggle_20k,0,1,4.463465517241379
9.3,7.779999999999999,8.97,5,kaggle_20k,0,1,7.001161637931034
8.51,2.2,8.16,10,kaggle_20k,1,1,1.9797629310344829
0.85,5.91,4.03,1,kaggle_20k,0,1,5.318363146551724
5.48,4.25,3.17,2,kaggle_20k,0,1,3.824542025862069
8.23,6.34,3.1,2,kaggle_20k,0,1,5.7053168103448275
3.77,6.7,3.46,9,kaggle_20k,0,1,6.02927801724138
9.02,5.609999999999999,7.39,6,kaggle_20k,0,1,5.048395474137931
8.93,4.6,6.45,2,kaggle_20k,0,1,4.139504310344828
1.85,6.01,9.98,6,kaggle_20k,0,1,5.408352370689655
5.19,6.51,5.01,7,kaggle_20k,0,1,5.85829849137931
0.74,9.67,8.08,8,kaggle_20k,0,1,8.701957974137931
3.18,2.43,5.71,1,kaggle_20k,0,1,2.186738146551724
8.21,9.67,3.69,6,kaggle_20k,0,1,8.701957974137931
9.76,11.23,9.14,4,kaggle_20k,0,1,10.105789870689655
9.18,7.720000000000001,5.8,6,kaggle_20k,0,1,6.947168103448276
0.9,7.640000000000001,9.42,5,kaggle_20k,0,1,6.875176724137932
9.3,5.609999999999999,9.56,2,kaggle_20k,0,1,5.048395474137931
8.32,1.59,8.74,6,kaggle_20k,1,1,1.4308286637931036
8.74,6.41,3.19,4,kaggle_20k,0,1,5.76830926724138
9.19,3.76,9.76,5,kaggle_20k,0,1,3.3835948275862067
5.14,9.2,3.87,8,kaggle_20k,0,1,8.279008620689655
2.51,6.25,9.52,10,kaggle_20k,0,1,5.6243265086206895
0.7,6.74,7.25,1,kaggle_20k,0,1,6.065273706896552
0.72,4.69,5.64,2,kaggle_20k,0,1,4.220494612068966
6.6,9.06,8.05,10,kaggle_20k,0,1,8.153023706896553
3.7,9.97,6.55,9,kaggle_20k,0,1,8.971925646551725
5.21,6.43,8.56,9,kaggle_20k,0,1,5.7863071120689655
1.75,9.25,6.6,7,kaggle_20k,0,1,8.32400323275862
9.77,1.46,5.58,5,kaggle_20k,1,1,1.313842672413793
1.73,9.36,5.53,3,kaggle_20k,0,1,8.422991379310345
4.73,12.05,5.48,4,kaggle_20k,0,1,10.84370150862069
4.71,5.16,6.31,6,kaggle_20k,0,1,4.643443965517242
0.58,5.58,3.77,9,kaggle_20k,0,1,5.0213987068965515
6.84,8.71,7.63,3,kaggle_20k,0,1,7.8380614224137934
5.61,9.41,5.39,3,kaggle_20k,0,1,8.46798599137931
5.23,5.83,6.93,6,kaggle_20k,0,1,5.24637176724138
8.27,6.71,6.69,9,kaggle_20k,0,1,6.038276939655172
2.79,8.7,9.0,1,kaggle_20k,0,1,7.829062499999999
8.68,7.38,9.03,8,kaggle_20k,0,1,6.64120474137931
8.72,7.33,9.92,7,kaggle_20k,0,1,6.596210129310345
8.36,6.359999999999999,4.69,2,kaggle_20k,0,1,5.7233146551724134
3.74,3.71,3.24,3,kaggle_20k,0,1,3.3386002155172414
2.04,4.44,5.97,7,kaggle_20k,0,1,3.9955215517241385
5.01,7.31,9.28,7,kaggle_20k,0,1,6.578212284482758
2.97,4.85,7.2,6,kaggle_20k,0,1,4.364477370689655
1.0,5.99,5.61,1,kaggle_20k,0,1,5.390354525862069
3.15,3.42,8.4,2,kaggle_20k,0,1,3.0776314655172414
4.96,9.34,7.99,10,kaggle_20k,0,1,8.404993534482758
1.57,9.88,7.99,2,kaggle_20k,0,1,8.890935344827588
9.47,6.550000000000001,6.6,6,kaggle_20k,0,1,5.894294181034484
6.73,12.01,6.71,10,kaggle_20k,0,1,10.807705818965516
1.8,7.960000000000001,6.89,6,kaggle_20k,0,1,7.163142241379311
8.21,9.45,6.87,6,kaggle_20k,0,1,8.503981681034482
9.32,3.3400000000000003,4.44,5,kaggle_20k,0,1,3.005640086206897
3.0,6.35,4.72,8,kaggle_20k,0,1,5.71431573275862
1.86,2.83,5.62,9,kaggle_20k,0,1,2.5466950431034485
3.56,4.76,8.99,4,kaggle_20k,0,1,4.283487068965517
8.41,7.5,6.24,4,kaggle_20k,0,1,6.749191810344827
2.16,8.940000000000001,9.48,8,kaggle_20k,0,1,8.045036637931036
7.9,9.77,8.55,9,kaggle_20k,0,1,8.791947198275862
7.3,10.45,9.03,8,kaggle_20k,0,1,9.403873922413792
6.69,7.28,3.94,4,kaggle_20k,0,1,6.5512155172413795
4.62,8.959999999999999,4.04,2,kaggle_20k,0,1,8.06303448275862
3.98,4.78,4.66,6,kaggle_20k,0,1,4.301484913793104
1.31,1.25,7.64,3,kaggle_20k,0,1,1.124865301724138
3.89,1.59,6.33,2,kaggle_20k,0,1,1.4308286637931036
6.22,11.18,4.19,1,kaggle_20k,0,1,10.06079525862069
9.03,12.35,8.22,9,kaggle_20k,0,1,11.113669181034483
8.41,9.75,6.62,7,kaggle_20k,0,1,8.773949353448275
0.81,6.890000000000001,8.12,10,kaggle_20k,0,1,6.200257543103449
1.82,5.41,9.37,9,kaggle_20k,0,1,4.868417025862069
8.56,2.02,9.4,9,kaggle_20k,1,1,1.8177823275862068
9.42,4.42,5.11,9,kaggle_20k,0,1,3.9775237068965517
